workerid,block_number,predicate,crit_noun,noun,class,other_noun,wrongs,nounclass,speaker_order,qud,response_other,response,block,slide_number,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
48,"""2""","""polite""",NA,"""people in their 20&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.49,"""priors""",15,"""English""","""1""","""Female""","""34""","""Yes""","""Yes""","""3""","""Linux""",768,1366,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""388U7OUMF8CJT6J6INVLFM5GN66R0A""",48,"""Submitted""","""Wed May 16 00:54:50 PDT 2018""","""Tue May 15 08:09:32 PDT 2018""","""Tue May 15 08:14:50 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.06305"""
49,"""1""","""competent""","""Republicans""",NA,NA,"""Democrats""",2,"""political_party""","""male/female""","""are""",0.22,0.8,"""cover_stories""",3,"""English""","""1""","""Male""","""59""","""""","""Yes""","""1""","""Windows""",768,1024,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""386CSBG1O0XEVGQL7XM2JX524NQ6QP""",49,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.474083333333334"""
49,"""1""","""polite""","""People in their 20&quotechars""",NA,NA,"""People in their 50&quotechars""",2,"""age""","""male/female""","""who""",0.42,0.85,"""cover_stories""",4,"""English""","""1""","""Male""","""59""","""""","""Yes""","""1""","""Windows""",768,1024,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""386CSBG1O0XEVGQL7XM2JX524NQ6QP""",49,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.474083333333334"""
49,"""1""","""rational""","""men""",NA,NA,"""women""",1,"""gender""","""female/male""","""are""",0.47,0.8,"""cover_stories""",5,"""English""","""1""","""Male""","""59""","""""","""Yes""","""1""","""Windows""",768,1024,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""386CSBG1O0XEVGQL7XM2JX524NQ6QP""",49,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.474083333333334"""
49,"""1""","""smart""","""Americans""",NA,NA,"""Europeans""",1,"""nationality""","""female/male""","""who""",0.49,0.82,"""cover_stories""",6,"""English""","""1""","""Male""","""59""","""""","""Yes""","""1""","""Windows""",768,1024,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""386CSBG1O0XEVGQL7XM2JX524NQ6QP""",49,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.474083333333334"""
49,"""2""","""rational""",NA,"""women""","""NA""",NA,NA,NA,NA,NA,NA,0.82,"""priors""",8,"""English""","""1""","""Male""","""59""","""""","""Yes""","""1""","""Windows""",768,1024,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""386CSBG1O0XEVGQL7XM2JX524NQ6QP""",49,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.474083333333334"""
49,"""2""","""competent""",NA,"""Democrats""","""NA""",NA,NA,NA,NA,NA,NA,0.31,"""priors""",9,"""English""","""1""","""Male""","""59""","""""","""Yes""","""1""","""Windows""",768,1024,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""386CSBG1O0XEVGQL7XM2JX524NQ6QP""",49,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.474083333333334"""
49,"""2""","""smart""",NA,"""Americans""","""NA""",NA,NA,NA,NA,NA,NA,0.86,"""priors""",10,"""English""","""1""","""Male""","""59""","""""","""Yes""","""1""","""Windows""",768,1024,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""386CSBG1O0XEVGQL7XM2JX524NQ6QP""",49,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.474083333333334"""
49,"""2""","""polite""",NA,"""people in their 50&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.85,"""priors""",11,"""English""","""1""","""Male""","""59""","""""","""Yes""","""1""","""Windows""",768,1024,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""386CSBG1O0XEVGQL7XM2JX524NQ6QP""",49,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.474083333333334"""
49,"""2""","""rational""",NA,"""men""","""NA""",NA,NA,NA,NA,NA,NA,0.91,"""priors""",12,"""English""","""1""","""Male""","""59""","""""","""Yes""","""1""","""Windows""",768,1024,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""386CSBG1O0XEVGQL7XM2JX524NQ6QP""",49,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.474083333333334"""
49,"""2""","""polite""",NA,"""people in their 20&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.6,"""priors""",13,"""English""","""1""","""Male""","""59""","""""","""Yes""","""1""","""Windows""",768,1024,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""386CSBG1O0XEVGQL7XM2JX524NQ6QP""",49,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.474083333333334"""
49,"""2""","""smart""",NA,"""Europeans""","""NA""",NA,NA,NA,NA,NA,NA,0.9,"""priors""",14,"""English""","""1""","""Male""","""59""","""""","""Yes""","""1""","""Windows""",768,1024,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""386CSBG1O0XEVGQL7XM2JX524NQ6QP""",49,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.474083333333334"""
49,"""2""","""competent""",NA,"""Republicans""","""NA""",NA,NA,NA,NA,NA,NA,0.72,"""priors""",15,"""English""","""1""","""Male""","""59""","""""","""Yes""","""1""","""Windows""",768,1024,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""386CSBG1O0XEVGQL7XM2JX524NQ6QP""",49,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.474083333333334"""
50,"""1""","""smart""","""Americans""",NA,NA,"""Europeans""",0,"""nationality""","""female/male""","""are""",0.55,0.78,"""cover_stories""",3,"""English""","""1""","""Male""","""24""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""320DUZ38G8XZ6MBEOKBFYN65K61GJA""",50,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.6111"""
50,"""1""","""competent""","""Democrats""",NA,NA,"""Republicans""",0,"""political_party""","""male/female""","""are""",0.6,0.6,"""cover_stories""",4,"""English""","""1""","""Male""","""24""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""320DUZ38G8XZ6MBEOKBFYN65K61GJA""",50,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.6111"""
50,"""1""","""polite""","""People in their 50&quotechars""",NA,NA,"""People in their 20&quotechars""",0,"""age""","""female/male""","""who""",0.54,0.69,"""cover_stories""",5,"""English""","""1""","""Male""","""24""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""320DUZ38G8XZ6MBEOKBFYN65K61GJA""",50,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.6111"""
50,"""1""","""rational""","""men""",NA,NA,"""women""",0,"""gender""","""female/male""","""who""",0.5,0.52,"""cover_stories""",6,"""English""","""1""","""Male""","""24""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""320DUZ38G8XZ6MBEOKBFYN65K61GJA""",50,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.6111"""
50,"""2""","""polite""",NA,"""people in their 50&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.69,"""priors""",8,"""English""","""1""","""Male""","""24""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""320DUZ38G8XZ6MBEOKBFYN65K61GJA""",50,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.6111"""
50,"""2""","""smart""",NA,"""Europeans""","""NA""",NA,NA,NA,NA,NA,NA,0.52,"""priors""",9,"""English""","""1""","""Male""","""24""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""320DUZ38G8XZ6MBEOKBFYN65K61GJA""",50,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.6111"""
50,"""2""","""smart""",NA,"""Americans""","""NA""",NA,NA,NA,NA,NA,NA,0.5,"""priors""",10,"""English""","""1""","""Male""","""24""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""320DUZ38G8XZ6MBEOKBFYN65K61GJA""",50,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.6111"""
50,"""2""","""rational""",NA,"""women""","""NA""",NA,NA,NA,NA,NA,NA,0.63,"""priors""",11,"""English""","""1""","""Male""","""24""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""320DUZ38G8XZ6MBEOKBFYN65K61GJA""",50,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.6111"""
50,"""2""","""rational""",NA,"""men""","""NA""",NA,NA,NA,NA,NA,NA,0.69,"""priors""",12,"""English""","""1""","""Male""","""24""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Firefox""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""320DUZ38G8XZ6MBEOKBFYN65K61GJA""",50,"""Submitted""","""Wed May 16 00:54:54 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:14:54 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""5.6111"""
